review_id,order_id,enreview,delivery,product,service,delivery_sent,product_sent,service_sent
93b54efd274eb293b302a15665ff1f33,ec6c53fc2c05b76708b23286ba2d9357,good product the product arrived in perfect condition and is currently working well the only observation is that the battery discharges quickly the delivery was super fast and surprised me,the delivery was super fast and surprised me,good product the product arrived in perfect condition and is currently working well the only observation is that the battery discharges quickly,none,1,1,0
a334abcb91df2132f817e0ae76ee5d55,b37a7e90838d63c38152d2f8c432a726,product in perfect or excellent quality and in perfect condition delivery within the timeframe given by the company very satisfied with the purchase i highly recommend the product and the store,delivery within the timeframe given by the company,product in perfect or excellent quality and in perfect condition,none,1,1,0
6df394b78bdce2be684a62fd31b91538,1a695d543b7302aa9446c8d5fbd632bf,produto muito bom barato translates to product very good and cheap in english,none,product very good and cheap,none,0,1,0
7ee43725006b110bf0b22c8c2c7f4e51,925d3e6a309173b4f3fae2ce8c50118e,i thought the towels were very ugly in the photo they looked white but they are ice and of very poor quality,none,the towels were very ugly in the photo they looked white but they are ice and of very poor quality,none,0,-1,0
b87c1dd580ec9d9ab15bdc328e7245a7,2a9e0eee7fd2324567845d0e4fb70efe,perfect beautiful chandelier with great price highly recommend have n't installed it yet but i believe it 's in perfect condition,none,perfect beautiful chandelier with great price,none,0,1,0
74ef1abcf8bfb7ca756b7cd788ee366b,2b4d04cfb81d2dbb1ab48f9e2a7ac6b9,you sent me missing curtains what now,none,none,you sent me missing curtains what now,0,0,-1
b7889de4a223120f5dc61d28eaea4b2e,4ef4d5ad1ca0e17cc5c92da8acbb0773,deliver before the deadline,before the deadline,none,deliver before the deadline,1,0,1
a5c52bc44ad4321dafc2537e8f785409,b6a436279ea452f98a14c6e144d96473,chegou dentro do prazo translates to it arrived within the deadline in english,arrived within the deadline,none,none,1,0,0
62622d6be158e8de0dc3c467df778a05,398906d8d8773226777eeb90031d7f90,the item corresponds exactly to the advertisement satisfied,none,none,none,0,0,0
4340fcceefc68a5dbd37863f76dbbcbe,c525575fe2d507f74a5908acaecfff1e,my product was supposed to arrive on we have n't received the product yet and the store has n't given any justification for the delay,my product was supposed to arrive,my product was supposed to arrive,none,1,1,0
95e7f613e3dfe80a79306a8c80084739,2d58df29239f4ee3887103ef2576e857,muita demora na entrega translates to a long delay in delivery,delivery,muita demora,none,1,1,0
598c90923dc623eb685f9fdc548e29ec,2bc1eac46ee8d6fad3f7369668f1bdf0,the merchandise was stolen in the post office i am waiting for a replacement,none,the merchandise was stolen,the merchandise was stolen in the post office i am waiting for a replacement,0,-1,-1
9ded082b9703d31b22435f17d98fc4a5,c8c18df5a0fc2bd0c67d168dad34eeb6,the store is unfeasible i received my product on time and i recommend it to everyone,i received my product on time,none,none,1,0,0
4d2129cee9fede50e56b685d7ec03edc,dceb9167cd378827371e4358939b6748,always satisfied with stark,none,none,always satisfied with stark,0,0,1
5aacf1b33bd3024509e32d3438469039,9761e698e3d390c91d88364fb6a5ef11,very good peaceful purchase,none,none,peaceful purchase,0,0,1
39bc0669c8bbebd2d7543156b804a772,bbd33e429ca683f6c4a848acdaab9f9a,i love and recommend,none,i love and recommend,i love and recommend,0,1,1
15bac14f79d25c34c3e40f126f3c2746,469a464be162099fa2c0e8f1cfc871db,i did n't receive the product,none,none,none,0,0,0
7c71ad9b85a29d1d03172b82939c7845,ef2d1b5b5f1fc3ea70338bb4c64f0129,otimo translates to great in english logística excelente translates to excellent logistics in english,none,none,none,0,0,0
755c1120e3039706898991690021bdbe,de623c0b6bb8c160e80eaacc3100433a,recommended good service and they met the deadline,none,none,good service,0,0,1
b60959477386e967e6a1eec4dfa40171,56f324c9f0ec2e68082d34b849622244,my daughter loved the cute lunchbox i recommend it,none,my daughter loved the cute lunchbox i recommend it,none,0,1,0
72c7fd18328aa86f8183b321dac527e7,0e8b07d6fde25fe5cd3d67ad93943b4e,deliver according to the established deadline,deliver according to the established deadline,none,none,1,0,0
2a86dcce8cdc40fd55585a108655b1f6,63518de6db5802b95c69d007115bc5e5,i love the perfume,none,i love the perfume,none,0,1,0
1a6308ac2462f451538e9c285871425e,f9fe6e11e33871e71f921d5051e72bb4,i bought pictures and only one arrived the one with the guitar the picture was of very poor quality with a very low resolution print,none,i bought pictures and only one arrived the one with the guitar,none,0,1,0
3ff8285931cc9b54c9ad22ba78957f63,e6b23db78d4473c921fb9315e04b5c0f,i bought two products and only received one i sent two emails to the store and had no response i am unsatisfied,none,i bought two products,sent two emails to the store and had no response,0,1,-1
e0610a96c8257675ae5b4cee8fb997f1,f74a92993942e72d5f55c192272b02e0,if any other product of interest appears in this store i will certainly make a new purchase from it,none,none,none,0,0,0
8e420ac5554ca42371e38ba21b3061cd,235970f9da00d655ab21d7fa98305d4e,the only thing i found that needs to be improved is the communication i sent several emails and none of them were answered because there had been a problem with the delivery i was very worried but happily it arrived,none of them were answered because there had been a problem with the delivery,none,none,-1,0,0
c5f5f3030e492a80d08f4c1bd56b1fcb,ec7aa10c8aeb4f2401199c40229fdbe4,product is okay too bad it did n't arrive earlier,none,product is okay,none,0,1,0
54654a46355a6ab1c5e79d71a6cb3cad,7a2c8013c9c8e38f617beace0522b596,i did n't like the product very weak it was n't worth it you take the product out of the packaging and the next day it does n't have the smell anymore,none,the product was very weak and not worth it,none,0,1,0
210140e21ac9472d51d900fb8bed90b4,55a0842ea8508da4c9ef096cbac8bfef,i highly recommend it the product 's aesthetics are very beautiful the designer is really nice i hope my brother likes it because i found it lovely,none,the product 's aesthetics are very beautiful,none,0,1,0
9ee7348bc6250ab721ee036555a2bfd3,905fc82a3f92ee92e5084172bf337840,great for the price the product is great the material is not of great quality but it is quite nice,none,the product is great,none,0,1,0
c18dbd526d4f83f70fc6b7e160821278,47e90f9c867597102381120afab2be4c,i loved the product it came the way we expected but the mail service was disappointing twice they did n't wait for us to come down to make the delivery forcing us to pick it up at the agency a lack of respect,the mail service was disappointing twice they did n't wait for us to come down to make the delivery forcing us to pick it up at the agency,i loved the product it came the way we expected,a lack of respect for us regarding the mail service,-1,1,1
3debb6783b15dca78ae3926cb17c7956,e5c83b9d7049d45d07109c42cb808281,color mismatch i inform that i purchased the product in dark blue and gray color as shown in the product photo but the product was delivered in light blue color,the product was delivered in light blue color,i purchased the product in dark blue and gray color as shown in the product photo,i purchased the product in dark blue and gray color,1,-1,-1
15dfb8212de157e56af783679f642a3d,3ce72b2994e828da3646bf9f0cd92ff8,i enjoyed shopping at this store the price is fair,none,none,none,0,0,0
1a1ac65f68af37a9953f7c3f1de25cc2,2f731cfbee2fecc19b83992498f23c25,great product great store,none,great product,great product great store,0,1,1
e1b02a824f19e65d447d27887931ee8d,d6d3c27cbe9a9b4316cdf8d26917051c,product delivered within the deadline and without any problems i recommend the store for future purchases,product delivered within the deadline,none,recommend the store for future purchases,1,0,1
54364b9f8e2d2066dea1848fa405e67b,91fbfca0bd7fd5a76315a897d61f0f8f,i 'm satisfied with the price the quality is good the color is the same as in the photo i really liked it,none,the quality is good the color is the same as in the photo i really liked it,none,0,1,0
fc7cd89cf23ad9daef75d94d9f5757df,3e36c841d95ee611719b42ff49a54792,i was not satisfied with the product,none,i was not satisfied with the product,none,0,1,0
484fa3796dac46acb634df55fefaf854,59a1c1915aa1c7382762e3adae5f0877,i loved it the way i expected it arrived before the deadline,none,none,none,0,0,0
0d953190c8ed55747f7b7ad3af2885e3,048cc42e03ca8d43c729adf6962cb348,the product that arrived is more beautiful than i expected,none,the product that arrived is more beautiful than i expected,none,0,1,0
a99ca5edf3e8f5d47678859f475d99c4,c86b551898ce7979ac5f0ce6a4ed3bbb,i need my product urgently waiting for a response,none,none,none,0,0,0
f7eb8792e67d53e01a224bfa9b6802b2,a0f2f8b0523207a13f02225bc812ed23,terrible they canceled my purchase one day before delivery i called lannister and the attendants did n't know what was going on a mess now i 'm waiting to see if it will be charged,they canceled my purchase one day before delivery,they canceled my purchase,called lannister and the attendants did n't know what was going on,1,1,1
c3ed954235bf53eebbacbcc93696eb8a,c38c0f119b3e3e8985c68a0204872116,beautiful pieces made with great delicacy i loved the gift gratitude for the little elephant and the card with such loving words,none,the little elephant and the card,none,0,1,0
01eda5719e88f5524c7904bc70d08639,2db55bc45408ca33aa8ff88bbe7fc720,the store is good i 've been buying from them for many years but this time the product came defective and i have already requested an exchange,none,the product came defective,i have already requested an exchange,0,-1,1
c287f9ddfc7416dfd6e9bdc30fc955ce,4516299f280a0f30720256ae0cd592d6,i made a purchase at the beginning of september and until today october th i have not received the product awaiting a solution from the company,i have not received the product,made a purchase at the beginning of september,awaiting a solution from the company,1,1,1
f298986a70e28f905b3005c1b880a4b6,ea3c6801daa6e86c6057f1bc8bb11b1e,thank you for the perfect and correct lannister purchase,none,thank you for the perfect and correct lannister purchase,thank you for the perfect and correct lannister purchase none,0,1,1
96165c3065ec553cddd45848b6f64ab0,39b18d551e1accb764651ec6d8abd39f,i only received the product because i went to pick it up at the post office if i had known i would have to pick it up at the post office i would never have bought it total hassle a lack of respect for the consumer,i only received the product because i went to pick it up at the post office,none,a lack of respect for the consumer,1,0,1
71b700d07ce366e34a309b42a4fde475,c6af04c6a72b5d587a620ad29c41dcad,everything as expected,delivery,everything as expected,everything as expected,1,1,1
c0ab8f68921e5fa959c9ca288b0d5e52,075d1d2a3ac6d55e925dda5e2ad0c6fe,i bought clothing racks on march th however on april th i only received but in the invoice they are charging me for both,none,none,none,0,0,0
0033c4e5fa788424efcc3ed56ab353b1,108ba0b0521d3a6629dc825044217a57,the product arrived on time all packed correctly,arrived on time,none,none,1,0,0
5be55c61504a87502e0f3d9159aa4642,c7dc7be67e857a6c64557d42383dec8c,translation recommended received without any issues before the deadline and as advertised i have n't put it on the treadmill yet to see if it 's okay or not but for now everything is fine,received without any issues before the deadline,none,none,1,0,0
3df0708477b73ac2df2f7de5a0509f3c,90c6e60786251825a184d18d6a4718bb,very good very good service and product delivered well before the deadline,delivered well before the deadline,none,very good service,1,0,1
d84b23985080cd218ec4d59f03a5d47c,bced9d44b71edeb7df9229c6b86fd784,i bought the usb gamer mouse dpi optical buttons soldier gamer and received the usb gamer mouse spider om black red fortrek,none,usb gamer mouse dpi optical buttons soldier gamer,none,0,1,0
